sif_style	Annotation	count	etype	matchType	filenames
YMR190C (u) YER095W		1.0	ppi		phospho_v4_bgnet_fix
YHR165C (u) YIR004W		1.0	ppi		phospho_v4_bgnet_fix
YIR004W (u) YHR165C		1.0	ppi		phospho_v4_bgnet_fix
YBL036C (u) YDR523C		1.0	ppi		phospho_v4_bgnet_fix
YDR523C (u) YBL036C		1.0	ppi		phospho_v4_bgnet_fix
YLR258W (d) NPI63	Yes	1.0		Shared_Interaction	NaCl_module_edges
YKR095W (u) YOR098C		1.0	ppi		phospho_v4_bgnet_fix
YOR098C (u) YKR095W		1.0	ppi		phospho_v4_bgnet_fix
YER022W (u) YHR058C		1.0	ppi		phospho_v4_bgnet_fix
YHR058C (u) YER022W		1.0	ppi		phospho_v4_bgnet_fix
YHL015W (u) YNL207W		1.0	ppi		phospho_v4_bgnet_fix
YNL207W (u) YHL015W		1.0	ppi		phospho_v4_bgnet_fix
YPL031C (d) YMR046C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR233C (u) YNL044W		1.0	ppi		phospho_v4_bgnet_fix
YNL044W (u) YDR233C		1.0	ppi		phospho_v4_bgnet_fix
YPL204W (d) YMR036C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGL153W (u) YMR026C		1.0	ppi		phospho_v4_bgnet_fix
YMR026C (u) YGL153W		1.0	ppi		phospho_v4_bgnet_fix
HOG1ID31 (d) YML115C		1.0		Constituent	NaCl_module_edges
YDL008W (u) YMR001C		1.0	ppi		phospho_v4_bgnet_fix
YMR001C (u) YDL008W		1.0	ppi		phospho_v4_bgnet_fix
YNL107W (u) YOL012C		1.0	ppi		phospho_v4_bgnet_fix
YOL012C (u) YNL107W		1.0	ppi		phospho_v4_bgnet_fix
YCR084C (u) YDR043C		1.0	ppi		phospho_v4_bgnet_fix
YDR043C (u) YCR084C		1.0	ppi		phospho_v4_bgnet_fix
YER047C (u) YJL092W		1.0	ppi		phospho_v4_bgnet_fix
YJL092W (u) YER047C		1.0	ppi		phospho_v4_bgnet_fix
YFL039C (u) YJR065C		1.0	ppi		phospho_v4_bgnet_fix
YJR065C (u) YFL039C		1.0	ppi		phospho_v4_bgnet_fix
YNL001W (u) YOL041C		1.0	ppi		phospho_v4_bgnet_fix
YOL041C (u) YNL001W		1.0	ppi		phospho_v4_bgnet_fix
YNL031C (u) YPL181W		1.0	ppi		phospho_v4_bgnet_fix
YPL181W (u) YNL031C		1.0	ppi		phospho_v4_bgnet_fix
YDR353W (u) YHR106W		1.0	ppi		phospho_v4_bgnet_fix
YHR106W (u) YDR353W		1.0	ppi		phospho_v4_bgnet_fix
YFR014C (u) YGR264C		1.0	ppi		phospho_v4_bgnet_fix
YGR264C (u) YFR014C		1.0	ppi		phospho_v4_bgnet_fix
YOR326W (u) YPR032W		1.0	ppi		phospho_v4_bgnet_fix
YPR032W (u) YOR326W		1.0	ppi		phospho_v4_bgnet_fix
YJL187C (d) YNL212W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YHR083W (u) YKR016W		1.0	ppi		phospho_v4_bgnet_fix
YKR016W (u) YHR083W		1.0	ppi		phospho_v4_bgnet_fix
YCL011C (u) YNL139C		1.0	ppi		phospho_v4_bgnet_fix
YNL139C (u) YCL011C		1.0	ppi		phospho_v4_bgnet_fix
YMR143W (u) YNL207W		1.0	ppi		phospho_v4_bgnet_fix
YNL207W (u) YMR143W		1.0	ppi		phospho_v4_bgnet_fix
YBL105C (u) YER151C		1.0	ppi		phospho_v4_bgnet_fix
YER151C (u) YBL105C		1.0	ppi		phospho_v4_bgnet_fix
YBL030C (u) YDL174C		1.0	ppi		phospho_v4_bgnet_fix
YDL174C (u) YBL030C		1.0	ppi		phospho_v4_bgnet_fix
YOR064C (u) YPL129W		1.0	ppi		phospho_v4_bgnet_fix
YPL129W (u) YOR064C		1.0	ppi		phospho_v4_bgnet_fix
YGR010W (u) YLR328W		1.0	ppi		phospho_v4_bgnet_fix
YLR328W (u) YGR010W		1.0	ppi		phospho_v4_bgnet_fix
YIL004C (u) YKL196C		1.0	ppi		phospho_v4_bgnet_fix
YKL196C (u) YIL004C		1.0	ppi		phospho_v4_bgnet_fix
YHL007C (d) YAL042W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YJR031C (u) YPL153C		1.0	ppi		phospho_v4_bgnet_fix
YPL153C (u) YJR031C		1.0	ppi		phospho_v4_bgnet_fix
YBL084C (u) YIR025W		1.0	ppi		phospho_v4_bgnet_fix
YIR025W (u) YBL084C		1.0	ppi		phospho_v4_bgnet_fix
YFR014C (d) YER131W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YCR073C (d) YDR524C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBL003C (u) YNL031C		1.0	ppi		phospho_v4_bgnet_fix
YNL031C (u) YBL003C		1.0	ppi		phospho_v4_bgnet_fix
YDR432W (u) YPL169C		1.0	ppi		phospho_v4_bgnet_fix
YPL169C (u) YDR432W		1.0	ppi		phospho_v4_bgnet_fix
YGL234W (u) YOR090C		1.0	ppi		phospho_v4_bgnet_fix
YOR090C (u) YGL234W		1.0	ppi		phospho_v4_bgnet_fix
YFR031CA (u) YHR197W		1.0	ppi		phospho_v4_bgnet_fix
YHR197W (u) YFR031CA		1.0	ppi		phospho_v4_bgnet_fix
YHR205W (u) YOL100W		1.0	ppi		phospho_v4_bgnet_fix
YOL100W (u) YHR205W		1.0	ppi		phospho_v4_bgnet_fix
YKL028W (u) YOR352W		1.0	ppi		phospho_v4_bgnet_fix
YOR352W (u) YKL028W		1.0	ppi		phospho_v4_bgnet_fix
YDR477W (d) YML062C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YKL095W (u) YLL036C		1.0	ppi		phospho_v4_bgnet_fix
YLL036C (u) YKL095W		1.0	ppi		phospho_v4_bgnet_fix
YDL220C (d) CDC14RD20	Yes	1.0		Shared_Interaction	NaCl_module_edges
YGR245C (u) YLR106C		1.0	ppi		phospho_v4_bgnet_fix
YLR106C (u) YGR245C		1.0	ppi		phospho_v4_bgnet_fix
YLR259C (u) YMR127C		1.0	ppi		phospho_v4_bgnet_fix
YMR127C (u) YLR259C		1.0	ppi		phospho_v4_bgnet_fix
YGL059W (d) CDC14RD20	Kinase|Yes	1.0		unknown_recognition_motif	NaCl_module_edges
YPL204W (d) YPR181C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YNL298W (d) YJR076C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YER022W (u) YLR113W		1.0	ppi		phospho_v4_bgnet_fix
YLR113W (u) YER022W		1.0	ppi		phospho_v4_bgnet_fix
YHR135C (d) YLR132C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGL207W (u) YNL124W		1.0	ppi		phospho_v4_bgnet_fix
YNL124W (u) YGL207W		1.0	ppi		phospho_v4_bgnet_fix
YER125W (u) YHL002W		1.0	ppi		phospho_v4_bgnet_fix
YHL002W (u) YER125W		1.0	ppi		phospho_v4_bgnet_fix
YER036C (u) YMR108W		1.0	ppi		phospho_v4_bgnet_fix
YMR108W (u) YER036C		1.0	ppi		phospho_v4_bgnet_fix
YDR256C (u) YPL150W		1.0	ppi		phospho_v4_bgnet_fix
YPL150W (u) YDR256C		1.0	ppi		phospho_v4_bgnet_fix
YBL016W (u) YOR362C		1.0	ppi		phospho_v4_bgnet_fix
YOR362C (u) YBL016W		1.0	ppi		phospho_v4_bgnet_fix
YMR216C (u) YPL204W		1.0	ppi		phospho_v4_bgnet_fix
YPL204W (u) YMR216C		1.0	ppi		phospho_v4_bgnet_fix
YBR010W (u) YOL012C		1.0	ppi		phospho_v4_bgnet_fix
YOL012C (u) YBR010W		1.0	ppi		phospho_v4_bgnet_fix
YPL031C (d) YNL289W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YJL095W (d) YNL135C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBL050W (u) YMR197C		1.0	ppi		phospho_v4_bgnet_fix
YMR197C (u) YBL050W		1.0	ppi		phospho_v4_bgnet_fix
YPL256C (d) YLR079W		1.0	ubiquitination		phospho_v4_bgnet_fix
YGR179C (u) YOR026W		1.0	ppi		phospho_v4_bgnet_fix
YOR026W (u) YGR179C		1.0	ppi		phospho_v4_bgnet_fix
YMR229C (u) YNR024W		1.0	ppi		phospho_v4_bgnet_fix
YNR024W (u) YMR229C		1.0	ppi		phospho_v4_bgnet_fix
YPL031C (d) YPL193W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YLR347C (u) YPL020C		1.0	ppi		phospho_v4_bgnet_fix
YPL020C (u) YLR347C		1.0	ppi		phospho_v4_bgnet_fix
YKL125W (u) YML010W		1.0	ppi		phospho_v4_bgnet_fix
YML010W (u) YKL125W		1.0	ppi		phospho_v4_bgnet_fix
YDR261C (d) YOL156W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YBL045C (u) YDR316W		1.0	ppi		phospho_v4_bgnet_fix
YDR316W (u) YBL045C		1.0	ppi		phospho_v4_bgnet_fix
YNL288W (u) YOL115W		1.0	ppi		phospho_v4_bgnet_fix
YOL115W (u) YNL288W		1.0	ppi		phospho_v4_bgnet_fix
YDR122W (u) YGR009C		1.0	ppi		phospho_v4_bgnet_fix
YGR009C (u) YDR122W		1.0	ppi		phospho_v4_bgnet_fix
YCR091W (d) YJL198W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGR181W (u) YLR166C		1.0	ppi		phospho_v4_bgnet_fix
YLR166C (u) YGR181W		1.0	ppi		phospho_v4_bgnet_fix
YLR150W (u) YOL012C		1.0	ppi		phospho_v4_bgnet_fix
YOL012C (u) YLR150W		1.0	ppi		phospho_v4_bgnet_fix
NPR76 (d) YHR016C		1.0		Constituent	NaCl_module_edges
YHR187W (u) YKL110C		1.0	ppi		phospho_v4_bgnet_fix
YKL110C (u) YHR187W		1.0	ppi		phospho_v4_bgnet_fix
YBR023C (u) YLR330W		1.0	ppi		phospho_v4_bgnet_fix
YLR330W (u) YBR023C		1.0	ppi		phospho_v4_bgnet_fix
YAR019C (u) YMR139W		1.0	ppi		phospho_v4_bgnet_fix
YMR139W (u) YAR019C		1.0	ppi		phospho_v4_bgnet_fix
YBR211C (u) YKL049C		1.0	ppi		phospho_v4_bgnet_fix
YKL049C (u) YBR211C		1.0	ppi		phospho_v4_bgnet_fix
YLR240W (u) YLR360W		1.0	ppi		phospho_v4_bgnet_fix
YLR360W (u) YLR240W		1.0	ppi		phospho_v4_bgnet_fix
YGR156W (u) YLR277C		1.0	ppi		phospho_v4_bgnet_fix
YLR277C (u) YGR156W		1.0	ppi		phospho_v4_bgnet_fix
YCR086W (u) YDR225W		1.0	ppi		phospho_v4_bgnet_fix
YDR225W (u) YCR086W		1.0	ppi		phospho_v4_bgnet_fix
YCR012W (u) YER112W		1.0	ppi		phospho_v4_bgnet_fix
YER112W (u) YCR012W		1.0	ppi		phospho_v4_bgnet_fix
YLR347C (u) YNL069C		1.0	ppi		phospho_v4_bgnet_fix
YNL069C (u) YLR347C		1.0	ppi		phospho_v4_bgnet_fix
YOR128C (d) YAR015W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YBR111WA (u) YBR135W		1.0	ppi		phospho_v4_bgnet_fix
YBR135W (u) YBR111WA		1.0	ppi		phospho_v4_bgnet_fix
YDR227W (u) YOL068C		1.0	ppi		phospho_v4_bgnet_fix
YOL068C (u) YDR227W		1.0	ppi		phospho_v4_bgnet_fix
YGL191W (u) YNR017W		1.0	ppi		phospho_v4_bgnet_fix
YNR017W (u) YGL191W		1.0	ppi		phospho_v4_bgnet_fix
YMR190C (u) YPL164C		1.0	ppi		phospho_v4_bgnet_fix
YPL164C (u) YMR190C		1.0	ppi		phospho_v4_bgnet_fix
CX52 (u) YDR272W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YDR272W (u) CX52		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YMR001C (d) YPR058W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR334W (u) YPL235W		1.0	ppi		phospho_v4_bgnet_fix
YPL235W (u) YDR334W		1.0	ppi		phospho_v4_bgnet_fix
YKR008W (u) YLR357W		1.0	ppi		phospho_v4_bgnet_fix
YLR357W (u) YKR008W		1.0	ppi		phospho_v4_bgnet_fix
YHR135C (d) YGR159C		1.0	kinase_substrate		phospho_v4_bgnet_fix
CDC14RD15 (d) YFL002WA		1.0		Constituent	NaCl_module_edges
YDL003W (u) YDR180W		1.0	ppi		phospho_v4_bgnet_fix
YDR180W (u) YDL003W		1.0	ppi		phospho_v4_bgnet_fix
YGL120C (u) YPL213W		1.0	ppi		phospho_v4_bgnet_fix
YPL213W (u) YGL120C		1.0	ppi		phospho_v4_bgnet_fix
YMR216C (d) YOR078W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGL145W (u) YKL196C		1.0	ppi		phospho_v4_bgnet_fix
YKL196C (u) YGL145W		1.0	ppi		phospho_v4_bgnet_fix
NPI61 (d) YDL173W		1.0		Constituent	NaCl_module_edges
YGL122C (u) YLR335W		1.0	ppi		phospho_v4_bgnet_fix
YLR335W (u) YGL122C		1.0	ppi		phospho_v4_bgnet_fix
YJL164C (d) YMR182C		1.0	kinase_substrate		phospho_v4_bgnet_fix
NPI65 (d) YKL004W		1.0		Constituent	NaCl_module_edges
YBR059C (d) YGR159C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGR060W (u) YHR007C		1.0	ppi		phospho_v4_bgnet_fix
YHR007C (u) YGR060W		1.0	ppi		phospho_v4_bgnet_fix
YBR110W (u) YNL048W		1.0	ppi		phospho_v4_bgnet_fix
YNL048W (u) YBR110W		1.0	ppi		phospho_v4_bgnet_fix
YDR088C (u) YER013W		1.0	ppi		phospho_v4_bgnet_fix
YER013W (u) YDR088C		1.0	ppi		phospho_v4_bgnet_fix
YEL037C (u) YIL143C		1.0	ppi		phospho_v4_bgnet_fix
YIL143C (u) YEL037C		1.0	ppi		phospho_v4_bgnet_fix
YGL233W (u) YJL036W		1.0	ppi		phospho_v4_bgnet_fix
YJL036W (u) YGL233W		1.0	ppi		phospho_v4_bgnet_fix
YDR176W (u) YDR392W		1.0	ppi		phospho_v4_bgnet_fix
YDR392W (u) YDR176W		1.0	ppi		phospho_v4_bgnet_fix
YOL076W (u) YPR131C		1.0	ppi		phospho_v4_bgnet_fix
YPR131C (u) YOL076W		1.0	ppi		phospho_v4_bgnet_fix
YGL090W (u) YLR265C		1.0	ppi		phospho_v4_bgnet_fix
YLR265C (u) YGL090W		1.0	ppi		phospho_v4_bgnet_fix
YMR017W (u) YMR183C		1.0	ppi		phospho_v4_bgnet_fix
YMR183C (u) YMR017W		1.0	ppi		phospho_v4_bgnet_fix
YML029W (u) YOL013C		1.0	ppi		phospho_v4_bgnet_fix
YOL013C (u) YML029W		1.0	ppi		phospho_v4_bgnet_fix
YAR027W (u) YLL039C		1.0	ppi		phospho_v4_bgnet_fix
YLL039C (u) YAR027W		1.0	ppi		phospho_v4_bgnet_fix
YKL217W (u) YLL039C		1.0	ppi		phospho_v4_bgnet_fix
YLL039C (u) YKL217W		1.0	ppi		phospho_v4_bgnet_fix
YDR477W (d) YIL107C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR151C (u) YGR180C		1.0	ppi		phospho_v4_bgnet_fix
YGR180C (u) YDR151C		1.0	ppi		phospho_v4_bgnet_fix
YGL111W (u) YPL093W		1.0	ppi		phospho_v4_bgnet_fix
YPL093W (u) YGL111W		1.0	ppi		phospho_v4_bgnet_fix
YNL102W (u) YPR019W		1.0	ppi		phospho_v4_bgnet_fix
YPR019W (u) YNL102W		1.0	ppi		phospho_v4_bgnet_fix
SNR30 (u) YLR175W		1.0	ppi		phospho_v4_bgnet_fix
YLR175W (u) SNR30		1.0	ppi		phospho_v4_bgnet_fix
YDR087C (u) YOR063W		1.0	ppi		phospho_v4_bgnet_fix
YOR063W (u) YDR087C		1.0	ppi		phospho_v4_bgnet_fix
YKL053CA (u) YLR193C		1.0	ppi		phospho_v4_bgnet_fix
YLR193C (u) YKL053CA		1.0	ppi		phospho_v4_bgnet_fix
YDR228C (u) YGL044C		1.0	ppi		phospho_v4_bgnet_fix
YGL044C (u) YDR228C		1.0	ppi		phospho_v4_bgnet_fix
YOR190W (d) YFL011W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YNR064C (u) YOR351C		1.0	ppi		phospho_v4_bgnet_fix
YOR351C (u) YNR064C		1.0	ppi		phospho_v4_bgnet_fix
YHR135C (d) YLR375W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YIL131C (u) YJR144W		1.0	ppi		phospho_v4_bgnet_fix
YJR144W (u) YIL131C		1.0	ppi		phospho_v4_bgnet_fix
YMR290C (u) YPL093W		1.0	ppi		phospho_v4_bgnet_fix
YPL093W (u) YMR290C		1.0	ppi		phospho_v4_bgnet_fix
YFR014C (d) YOR340C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YFL048C (u) YLR268W		1.0	ppi		phospho_v4_bgnet_fix
YLR268W (u) YFL048C		1.0	ppi		phospho_v4_bgnet_fix
YGL156W (u) YPL204W		1.0	ppi		phospho_v4_bgnet_fix
YPL204W (u) YGL156W		1.0	ppi		phospho_v4_bgnet_fix
YHL025W (u) YMR033W		1.0	ppi		phospho_v4_bgnet_fix
YMR033W (u) YHL025W		1.0	ppi		phospho_v4_bgnet_fix
YGR158C (u) YOL021C		1.0	ppi		phospho_v4_bgnet_fix
YOL021C (u) YGR158C		1.0	ppi		phospho_v4_bgnet_fix
YJL062WA (u) YML129C		1.0	ppi		phospho_v4_bgnet_fix
YML129C (u) YJL062WA		1.0	ppi		phospho_v4_bgnet_fix
YKL155C (u) YPL118W		1.0	ppi		phospho_v4_bgnet_fix
YPL118W (u) YKL155C		1.0	ppi		phospho_v4_bgnet_fix
YDL097C (u) YOR261C		1.0	ppi		phospho_v4_bgnet_fix
YOR261C (u) YDL097C		1.0	ppi		phospho_v4_bgnet_fix
YJR123W (u) YNL207W		1.0	ppi		phospho_v4_bgnet_fix
YNL207W (u) YJR123W		1.0	ppi		phospho_v4_bgnet_fix
YBR060C (u) YHR118C		1.0	ppi		phospho_v4_bgnet_fix
YHR118C (u) YBR060C		1.0	ppi		phospho_v4_bgnet_fix
YMR138W (u) YPL241C		1.0	ppi		phospho_v4_bgnet_fix
YPL241C (u) YMR138W		1.0	ppi		phospho_v4_bgnet_fix
YBR202W (u) YGL201C		1.0	ppi		phospho_v4_bgnet_fix
YGL201C (u) YBR202W		1.0	ppi		phospho_v4_bgnet_fix
YIL035C (u) YOR295W		1.0	ppi		phospho_v4_bgnet_fix
YOR295W (u) YIL035C		1.0	ppi		phospho_v4_bgnet_fix
YJL095W (u) YOR294W		1.0	ppi		phospho_v4_bgnet_fix
YOR294W (u) YJL095W		1.0	ppi		phospho_v4_bgnet_fix
YDR196C (u) YPL148C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YPL148C (u) YDR196C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YGR105W (u) YGR106C		1.0	ppi		phospho_v4_bgnet_fix
YGR106C (u) YGR105W		1.0	ppi		phospho_v4_bgnet_fix
YKL021C (u) YOR272W		1.0	ppi		phospho_v4_bgnet_fix
YOR272W (u) YKL021C		1.0	ppi		phospho_v4_bgnet_fix
YFL013C (u) YJL081C		1.0	ppi		phospho_v4_bgnet_fix
YJL081C (u) YFL013C		1.0	ppi		phospho_v4_bgnet_fix
YAL010C (u) YNL026W		1.0	ppi		phospho_v4_bgnet_fix
YNL026W (u) YAL010C		1.0	ppi		phospho_v4_bgnet_fix
YDL207W (u) YPR080W		1.0	ppi		phospho_v4_bgnet_fix
YPR080W (u) YDL207W		1.0	ppi		phospho_v4_bgnet_fix
YIL106W (u) YKL080W		1.0	ppi		phospho_v4_bgnet_fix
YKL080W (u) YIL106W		1.0	ppi		phospho_v4_bgnet_fix
YGR178C (u) YNL124W		1.0	ppi		phospho_v4_bgnet_fix
YNL124W (u) YGR178C		1.0	ppi		phospho_v4_bgnet_fix
YKL010C (u) YOL038W		1.0	ppi		phospho_v4_bgnet_fix
YOL038W (u) YKL010C		1.0	ppi		phospho_v4_bgnet_fix
YNL073W (u) YOL130W		1.0	ppi		phospho_v4_bgnet_fix
YOL130W (u) YNL073W		1.0	ppi		phospho_v4_bgnet_fix
NPI63 (d) YGL173C		1.0		Constituent	NaCl_module_edges
TLUAAJ (u) YOR110W		1.0	ppi		phospho_v4_bgnet_fix
YOR110W (u) TLUAAJ		1.0	ppi		phospho_v4_bgnet_fix
YOR061W (d) YDR496C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR172W (u) YGR072W		1.0	ppi		phospho_v4_bgnet_fix
YGR072W (u) YDR172W		1.0	ppi		phospho_v4_bgnet_fix
YDL185W (u) YPR036W		1.0	ppi		phospho_v4_bgnet_fix
YPR036W (u) YDL185W		1.0	ppi		phospho_v4_bgnet_fix
YKL021C (u) YKL082C		1.0	ppi		phospho_v4_bgnet_fix
YKL082C (u) YKL021C		1.0	ppi		phospho_v4_bgnet_fix
YFR014C (d) YDR312W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YCR059C (u) YJL189W		1.0	ppi		phospho_v4_bgnet_fix
YJL189W (u) YCR059C		1.0	ppi		phospho_v4_bgnet_fix
YCL067C (u) YMR043W		1.0	ppi		phospho_v4_bgnet_fix
YMR043W (u) YCL067C		1.0	ppi		phospho_v4_bgnet_fix
YFL005W (u) YOL018C		1.0	ppi		phospho_v4_bgnet_fix
YOL018C (u) YFL005W		1.0	ppi		phospho_v4_bgnet_fix
YFL033C (d) YPL031C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDL127W (d) YFR034C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDL030W (u) YOR308C		1.0	ppi		phospho_v4_bgnet_fix
YOR308C (u) YDL030W		1.0	ppi		phospho_v4_bgnet_fix
YHR016C (u) YLR144C		1.0	ppi		phospho_v4_bgnet_fix
YLR144C (u) YHR016C		1.0	ppi		phospho_v4_bgnet_fix
YGL194C (u) YKR029C		1.0	ppi		phospho_v4_bgnet_fix
YKR029C (u) YGL194C		1.0	ppi		phospho_v4_bgnet_fix
YGL059W (d) YPL077C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YMR314W (u) YPR103W		1.0	ppi		phospho_v4_bgnet_fix
YPR103W (u) YMR314W		1.0	ppi		phospho_v4_bgnet_fix
YDL177C (u) YKL117W		1.0	ppi		phospho_v4_bgnet_fix
YKL117W (u) YDL177C		1.0	ppi		phospho_v4_bgnet_fix
YPR119W (d) YEL032W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDL029W (u) YIL062C		1.0	ppi		phospho_v4_bgnet_fix
YIL062C (u) YDL029W		1.0	ppi		phospho_v4_bgnet_fix
YOL113W (d) YEL032W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBR160W (u) YDR168W		1.0	ppi		phospho_v4_bgnet_fix
YDR168W (u) YBR160W		1.0	ppi		phospho_v4_bgnet_fix
YJL164C (d) YNL196C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YIL095W (d) YML037C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR432W (u) YJL124C		1.0	ppi		phospho_v4_bgnet_fix
YJL124C (u) YDR432W		1.0	ppi		phospho_v4_bgnet_fix
YDR012W (u) YGR245C		1.0	ppi		phospho_v4_bgnet_fix
YGR245C (u) YDR012W		1.0	ppi		phospho_v4_bgnet_fix
YKL039W (u) YOL018C		1.0	ppi		phospho_v4_bgnet_fix
YOL018C (u) YKL039W		1.0	ppi		phospho_v4_bgnet_fix
YDR001C (u) YDR099W		1.0	ppi		phospho_v4_bgnet_fix
YDR099W (u) YDR001C		1.0	ppi		phospho_v4_bgnet_fix
YFL003C (u) YGL249W		1.0	ppi		phospho_v4_bgnet_fix
YGL249W (u) YFL003C		1.0	ppi		phospho_v4_bgnet_fix
YJL173C (u) YNL312W		1.0	ppi		phospho_v4_bgnet_fix
YNL312W (u) YJL173C		1.0	ppi		phospho_v4_bgnet_fix
YPL031C (d) YGR252W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YPR180W (d) YDL064W		1.0	sumoylation		phospho_v4_bgnet_fix
YDR146C (u) YGR104C		1.0	ppi		phospho_v4_bgnet_fix
YGR104C (u) YDR146C		1.0	ppi		phospho_v4_bgnet_fix
YGL030W (u) YGL246C		1.0	ppi		phospho_v4_bgnet_fix
YGL246C (u) YGL030W		1.0	ppi		phospho_v4_bgnet_fix
NPR68 (d) YOR140W		1.0		Constituent	NaCl_module_edges
YML099C (u) YMR042W		1.0	ppi		phospho_v4_bgnet_fix
YMR042W (u) YML099C		1.0	ppi		phospho_v4_bgnet_fix
YHR030C (u) YKR026C		1.0	ppi		phospho_v4_bgnet_fix
YKR026C (u) YHR030C		1.0	ppi		phospho_v4_bgnet_fix
YBR260C (u) YKR055W		1.0	ppi		phospho_v4_bgnet_fix
YKR055W (u) YBR260C		1.0	ppi		phospho_v4_bgnet_fix
YFL038C (d) NPR76	Yes	1.0		Shared_Interaction	NaCl_module_edges
YOR244W (d) YJL115W		1.0	acetylation		phospho_v4_bgnet_fix
YNL106C (u) YPR171W		1.0	ppi		phospho_v4_bgnet_fix
YPR171W (u) YNL106C		1.0	ppi		phospho_v4_bgnet_fix
YDL186W (u) YLR452C		1.0	ppi		phospho_v4_bgnet_fix
YLR452C (u) YDL186W		1.0	ppi		phospho_v4_bgnet_fix
YDR510W (u) YMR190C		1.0	ppi		phospho_v4_bgnet_fix
YMR190C (u) YDR510W		1.0	ppi		phospho_v4_bgnet_fix
YNL183C (d) HOG1ID31	Kinase|Yes	1.0		unknown_recognition_motif	NaCl_module_edges
YHR135C (d) YKR045C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YFL010C (u) YNL161W		1.0	ppi		phospho_v4_bgnet_fix
YNL161W (u) YFL010C		1.0	ppi		phospho_v4_bgnet_fix
YGL240W (u) YOR249C		1.0	ppi		phospho_v4_bgnet_fix
YOR249C (u) YGL240W		1.0	ppi		phospho_v4_bgnet_fix
YDR101C (u) YER126C		1.0	ppi		phospho_v4_bgnet_fix
YER126C (u) YDR101C		1.0	ppi		phospho_v4_bgnet_fix
YKR072C (d) NPR73	Yes	1.0		Shared_Interaction	NaCl_module_edges
YGR180C (u) YOR229W		1.0	ppi		phospho_v4_bgnet_fix
YOR229W (u) YGR180C		1.0	ppi		phospho_v4_bgnet_fix
HOG1ID31 (d) YML027W		1.0		Constituent	NaCl_module_edges
YFL010C (u) YKL139W		1.0	ppi		phospho_v4_bgnet_fix
YKL139W (u) YFL010C		1.0	ppi		phospho_v4_bgnet_fix
YDR087C (u) YOR061W		1.0	ppi		phospho_v4_bgnet_fix
YOR061W (u) YDR087C		1.0	ppi		phospho_v4_bgnet_fix
YNL051W (u) YPR105C		1.0	ppi		phospho_v4_bgnet_fix
YPR105C (u) YNL051W		1.0	ppi		phospho_v4_bgnet_fix
YGL125W (u) YLR058C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YLR058C (u) YGL125W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YGL122C (u) YKR095W		1.0	ppi		phospho_v4_bgnet_fix
YKR095W (u) YGL122C		1.0	ppi		phospho_v4_bgnet_fix
TDGUCI2 (u) YDR341C		1.0	ppi		phospho_v4_bgnet_fix
YDR341C (u) TDGUCI2		1.0	ppi		phospho_v4_bgnet_fix
YBL003C (u) YFL024C		1.0	ppi		phospho_v4_bgnet_fix
YFL024C (u) YBL003C		1.0	ppi		phospho_v4_bgnet_fix
YDR470C (u) YMR203W		1.0	ppi		phospho_v4_bgnet_fix
YMR203W (u) YDR470C		1.0	ppi		phospho_v4_bgnet_fix
