etype=CatSet(acetylation|deacetylation|demethylation|deubiquitination|given_gasch|given_gaschphos|glycosylation|kinase_substrate|metabolic_pathway|methylation|modification|neddrub1ylation|phosphatase_substrate|phosphorylation_and_dephosphorylation|ppi|prenylation|proteolyticprocessing|sumoylation|ubiquitination)	GENEA	GENEB	dir	sign	source	pmid
ppi	YFL038C	YOR075W	0	0	kamenaf2008	18388317
ppi	YFL038C	YOR115C	0	0	wangw2000	11038176
ppi	YFL038C	YPR017C	0	0	hoy2002|daygj1998|collinsrn1997	9218467|9819430|11805837
ppi	YFL038C	YPR049C	0	0	lipatovaz2012	22509044
ppi	YFL039C	YGL097W	0	0	dilworthdj2005	16365162
ppi	YFL039C	YGL150C	0	0	shenx2004|morrisonaj2007|szerlongh2008|shenx2003|gavinac2006|shenx2000|morrisonaj2004|collinssr2007|mizuguchig2004	10952318|15607974|16429126|12887900|14645854|14979041|18408732|17200106|17693258
ppi	YFL039C	YGL195W	0	0	sattleggere2011	21239490
ppi	YFL039C	YGR002C	0	0	koborms2004|collinssr2007	15045029|17200106
ppi	YFL039C	YGR080W	0	0	moseleyjb2006|goodebl1998|palmgrens2001	16569665|9700161|11604420
ppi	YFL039C	YGR136W	0	0	chernovata2011	21777813
ppi	YFL039C	YGR229C	0	0	basmajif2006	16362369
ppi	YFL039C	YGR240C	0	0	schwockj2004	15116431
ppi	YFL039C	YHR016C	0	0	robertsonas2009	19158382
ppi	YFL039C	YHR023W	0	0	fengl1997|gavinac2006|gavinac2002	16429126|11805826|9201989
ppi	YFL039C	YHR090C	0	0	nourania2003|collinssr2007	12672825|17200106
ppi	YFL039C	YIL138C	0	0	maytumr2008|dreesb1995	7844152|18006493
ppi	YFL039C	YIL159W	0	0	wenkk2009	19386598
ppi	YFL039C	YJL014W	0	0	amitm2010|dekkerc2008	18511909|20600117
ppi	YFL039C	YJL081C	0	0	fenns2011|collinssr2007|downsja2004|galarneaul2000	10911987|17200106|15610740|21499228
ppi	YFL039C	YJR065C	0	0	liusl2011|liusl2012	21454476|23148219
ppi	YFL039C	YJR076C	0	0	mitchelll2011	21984913
ppi	YFL039C	YKL079W	0	0	hodgesar2009	20005107
ppi	YFL039C	YKL196C	0	0	isgandarovas2007	17726018
ppi	YFL039C	YLL026W	0	0	liub2010	20141839
ppi	YFL039C	YLL050C	0	0	grintsevichee2008|uetzp2000|stokasimove2008|shvetsova2008|clarkmg2007|mcculloughbr2011|gandhim2009|scovilled2009|dreesbl2001|rodalaa1999|moonal1993|lappalainenp1997|suarezc2011	19113841|17483419|18258262|18945676|8421056|11489916|21530260|10366597|9312011|10688190|21723825|18037437|19450534
ppi	YFL039C	YLR093C	0	0	isgandarovas2007	17726018
ppi	YFL039C	YLR166C	0	0	decraenejo2006	16624861
ppi	YFL039C	YLR319C	0	0	grazianobr2011|ambergdc1997	9247651|21880892
ppi	YFL039C	YLR335W	0	0	dilworthdj2005	16365162
ppi	YFL039C	YLR337C	0	0	thanabalut2007|vaduvag1997	9412475|17635585
ppi	YFL039C	YLR399C	0	0	altafm2010	20332092
ppi	YFL039C	YLR429W	0	0	liusl2011|goodebl1999|collinssr2007|gandhim2009	21454476|19450534|9885246|17200106
ppi	YFL039C	YMR092C	0	0	okadak2006|clarkmg2007|rodalaa1999|clarkmg2006|yuh2008	17483419|18719252|10366597|16611742|16421248
ppi	YFL039C	YMR109W	0	0	gelimi2000|gavinac2006	16429126|10944111
ppi	YFL039C	YMR260C	0	0	grosssr2005	16116436
ppi	YFL039C	YNL004W	0	0	hurte2004	14769921
ppi	YFL039C	YNL079C	0	0	liuhp1989|maytumr2008	2643110|18006493
ppi	YFL039C	YNL107W	0	0	koborms2004|collinssr2007|zhangh2004	15045029|15485911|17200106
ppi	YFL039C	YNL136W	0	0	mitchelll2008	18212056
ppi	YFL039C	YNL138W	0	0	yuh2008|mattilapk2004|freemannl1995|gavinac2002|dreesbl2001|gavinac2006|zelicofa1996|quinteromonzono2009|collinssr2007	7890691|15356265|16429126|11489916|19201756|18719252|11805826|17200106|8663401
ppi	YFL039C	YNL243W	0	0	mccannro1999|mccannro1997	9159132|10581178
ppi	YFL039C	YNL271C	0	0	grazianobr2011|evangelistam1997	21880892|9082982
ppi	YFL039C	YNR031C	0	0	yuzyukt2002	12181352
ppi	YFL039C	YOL012C	0	0	koborms2004|wuwh2005|luke2007|mizuguchig2004	14645854|15045029|16299513|17289584
ppi	YFL039C	YOR122C	0	0	evangelistam1997|eadsjc1998|vaduvag1997|dreesbl2001|haarerbk1993|grazianobr2011	9412475|11489916|9082982|8247001|21880892|9698363
ppi	YFL039C	YOR141C	0	0	fenns2011|morrisonaj2004|collinssr2007	15607974|17200106|21499228
ppi	YFL039C	YOR181W	0	0	madaniaa1999|dreesbl2001|michelota2010|felicianod2012|robertsonas2009|lir1997	10512884|19158382|11489916|21035341|22973053|9024694
ppi	YFL039C	YOR189W	0	0	morrisonaj2007	17693258
ppi	YFL039C	YOR239W	0	0	kilchertc2011	21792172
ppi	YFL039C	YOR244W	0	0	kimuraa2003|gavinac2002|gavinac2006|mitchelll2008|collinssr2007|nourania2001|galarneaul2000	10911987|18212056|16429126|11604499|11805826|12654312|17200106
ppi	YFL039C	YOR281C	0	0	mccormackea2009	19501098
ppi	YFL039C	YOR326W	0	0	reckpetersonsl2001|dunnbd2007|changw2008	11381095|18218704|17893244
ppi	YFL039C	YOR367W	0	0	goodmana2003|gheorghedm2008|windersj2003	18400761|12857851|12868959
ppi	YFL039C	YPL235W	0	0	collinssr2007|shenx2000	17200106|10952318
ppi	YFL039C	YPL242C	0	0	shannonkb1999|osmanma1998	9950677|9679143
ppi	YFL039C	YPR154W	0	0	chernovata2011	21777813
ppi	YFL041W	YML121W	0	0	bonfilsg2012	22424774
ppi	YFL042C	YFR051C	0	0	babum2012	22940862
ppi	YFL042C	YNL287W	0	0	babum2012	22940862
ppi	YFL044C	YGR048W	0	0	rumpfs2006	16427015
ppi	YFL044C	YKL020C	0	0	rumpfs2006	16427015
ppi	YFL044C	YKL213C	0	0	rumpfs2006	16427015
ppi	YFL044C	YLL039C	0	0	messickte2008|staritalm2011|pengj2003	12872131|22106047|18270205
ppi	YFL044C	YOR153W	0	0	subbaraog2002	11957110
ppi	YFL045C	YHR200W	0	0	seongkm2007|guerreroc2008	17499717|18757749
ppi	YFL046W	YMR131C	0	0	schapers2001	11728313
ppi	YFL047W	YJL095W	0	0	breitkreutza2010	20489023
ppi	YFL047W	YLR229C	0	0	roumanieo2001	11591390
ppi	YFL047W	YNL180C	0	0	roumanieo2001	11591390
ppi	YFL047W	YOR231W	0	0	breitkreutza2010	20489023
ppi	YFL048C	YLR026C	0	0	inadomeh2005	16107716
ppi	YFL048C	YLR080W	0	0	satok2003|satok2004|millerjp2005	14627716|12857885|16093310
ppi	YFL048C	YLR268W	0	0	dilcherm2003	12853481
ppi	YFL048C	YNL287W	0	0	satok2002|spanga1998	9813082|12134087
ppi	YFL048C	YPR181C	0	0	satok2002	12134087
ppi	YFL049W	YGL158W	0	0	breitkreutza2010	20489023
ppi	YFL049W	YHL025W	0	0	dechassaml2008|collinssr2007|dechassaml2012	17200106|18644858|22298509
ppi	YFL049W	YJL176C	0	0	gavinac2006|wilsonb2006|krogannj2006|collinssr2007|yangx2007	17496903|16554755|16204215|16429126|17200106
ppi	YFL049W	YNL030W	0	0	chatterjeen2011|gilmorejm2011	22199229|21749977
ppi	YFL049W	YNL031C	0	0	chatterjeen2011	21749977
ppi	YFL049W	YNL206C	0	0	ferreirame2011	21698254
ppi	YFL049W	YNR023W	0	0	wilsonb2006|collinssr2007	16204215|17200106
ppi	YFL049W	YOR290C	0	0	yangx2007|krogannj2006|collinssr2007|krajewskiwa2010|smithcl2003	12893180|16554755|17496903|19752191|12524530|17200106
ppi	YFL050C	YOL130W	0	0	wachekm2006	16903865
ppi	YFR001W	YGR103W	0	0	harnpicharnchaip2001|gavinac2006	11583614|16429126
ppi	YFR001W	YKL021C	0	0	saveanuc2007	17308036
ppi	YFR001W	YKL082C	0	0	yamadah2007	17804645
ppi	YFR001W	YKL130C	0	0	shenz2009	19244342
ppi	YFR001W	YKL172W	0	0	gavinac2006|shimojik2012|tarassovk2008|shiraic2008	18603780|16429126|22319211|18467557
ppi	YFR001W	YKL185W	0	0	longrm2001|shenz2009	11309412|19244342
ppi	YFR001W	YLR009W	0	0	saveanuc2003	12808088
ppi	YFR001W	YOL077C	0	0	gavinac2006|shimojik2012|tarassovk2008	22319211|16429126|18467557
ppi	YFR001W	YOR206W	0	0	gavinac2006|tarassovk2008	16429126|18467557
ppi	YFR001W	YOR267C	0	0	breitkreutza2010	20489023
ppi	YFR001W	YPR016C	0	0	graindorgejs2005|gavinac2006|collinssr2007|gavinac2002	16095611|17200106|11805826|16429126
ppi	YFR001W	YPR143W	0	0	demarchisml2005	15769876
ppi	YFR002W	YGL100W	0	0	alberf2007	18046405
ppi	YFR002W	YGL172W	0	0	babum2012|makhnevycht2003|schlaichnl1997|alberf2007|schradern2008|belgarehn1998|lutzmannm2005|tarassovk2008|kosovab2000|collinssr2007	10617624|18046405|18467557|9017593|15741174|18206968|14697200|9843582|17200106|22940862
ppi	YFR002W	YGR119C	0	0	makhnevycht2003|schlaichnl1997|krogannj2006|schradern2008|gavinac2006|lutzmannm2005|alberf2007|kosovab2000|collinssr2007	10617624|18046405|16554755|16429126|9017593|15741174|18206968|14697200|17200106
ppi	YFR002W	YHR135C	0	0	breitkreutza2010	20489023
ppi	YFR002W	YHR170W	0	0	westm2007	17347149
ppi	YFR002W	YIL149C	0	0	kosovab2000	10617624
ppi	YFR002W	YJL039C	0	0	gavinac2006|alberf2007|kosovab1999	18046405|10428845|16429126
ppi	YFR002W	YJL041W	0	0	babum2012|schlaichnl1997|grandip1995|schradern2008|gavinac2002|gavinac2006|lutzmannm2005|alberf2007|collinssr2007|grandip1993	7688296|18046405|7559750|16429126|9017593|15741174|18206968|11805826|17200106|22940862
ppi	YFR002W	YKL057C	0	0	damelinm2002	12496130
ppi	YFR002W	YKL068W	0	0	alberf2007	18046405
ppi	YFR002W	YLL039C	0	0	zivi2011|hayakawaa2012|pengj2003	12872131|22213798|21427232
ppi	YFR002W	YLR018C	0	0	alberf2007	18046405
ppi	YFR002W	YLR347C	0	0	patelss2008	17897934
ppi	YFR002W	YML031W	0	0	alberf2007|tarassovk2008	18046405|18467557
ppi	YFR002W	YML103C	0	0	zabelu1996|alberf2007|flemmingd2011	8682854|18046405|22138091
ppi	YFR002W	YMR047C	0	0	routmp2000|alberf2007	10684247|18046405
ppi	YFR002W	YMR129W	0	0	nehrbassu1996|alberf2007	18046405|8682855
ppi	YFR002W	YMR153W	0	0	alberf2007|fahrenkrogb2000|uetzp2000|makhnevycht2003|damelinm2002	18046405|12496130|14697200|11071914|10688190
ppi	YFR002W	YMR308C	0	0	damelinm2000	10678175
ppi	YFR003C	YKL193C	0	0	krogannj2006|tarassovk2008|hazbuntr2003|pedelinil2007	16554755|14690591|18467557|17142459
ppi	YFR003C	YML016C	0	0	venturigm2000|breitkreutza2010|garciagimenoma2003	14506263|20489023|10790385
ppi	YFR003C	YPL179W	0	0	breitkreutza2010	20489023
ppi	YFR004W	YFR010W	0	0	parks2011|gomezta2011|gutermana2004|panasenkooo2011|krogannj2006|leggettds2002|landergc2012|gavinac2002|gavinac2006|saekiy2009|collinssr2007	21627799|21878652|16554755|21321079|16429126|19153599|12408819|14581483|11805826|22237024|17200106
ppi	YFR004W	YFR050C	0	0	panasenkooo2011|sakatae2011|leggettds2005|gomezta2011	21321079|21627799|21658604|15917626
ppi	YFR004W	YFR052W	0	0	sakatae2011|tomkorj2011|gomezta2011|roelofsj2009|panasenkooo2011|krogannj2006|babum2012|landergc2012|gavinac2002|gavinac2006|tavernert2008|leggettds2005|collinssr2007	19412159|16554755|21321079|16429126|21658604|15917626|22195964|21627799|18314965|22237024|22940862|17200106|11805826
ppi	YFR004W	YGL004C	0	0	hoy2002|seongkm2007|saekiy2009|roelofsj2009	17499717|19412159|19446323|11805837
ppi	YFR004W	YGL011C	0	0	sakatae2011|panasenkooo2011|gomezta2011	21321079|21627799|21658604
ppi	YFR004W	YGL048C	0	0	sakatae2011|gomezta2011|collinssr2007|panasenkooo2011|krogannj2006|babum2012|landergc2012|gavinac2002|gavinac2006|krogannj2004|leggettds2005|laskerk2012	16554755|21321079|16429126|21658604|15917626|21627799|22307589|11805826|22237024|14759368|17200106|22940862
ppi	YFR004W	YGL141W	0	0	parks2011	21878652
ppi	YFR004W	YGR135W	0	0	panasenkooo2011|sakatae2011|leggettds2005|gomezta2011	21321079|21627799|21658604|15917626
ppi	YFR004W	YGR232W	0	0	roelofsj2009|saekiy2009|panasenkooo2011|collinssr2007	19446323|19412159|21321079|17200106
ppi	YFR004W	YGR253C	0	0	panasenkooo2011|sakatae2011|leggettds2005|gomezta2011	21321079|21627799|21658604|15917626
ppi	YFR004W	YHL030W	0	0	panasenkooo2011|parks2011|gavinac2006|collinssr2007|gavinac2002	21878652|21321079|17200106|11805826|16429126
ppi	YFR004W	YHR027C	0	0	sakatae2011|gomezta2011|collinssr2007|panasenkooo2011|krogannj2006|babum2012|landergc2012|joshikk2011|gavinac2006|krogannj2004|glickmanmh1998|leggettds2005	16554755|21321079|16429126|21658604|15917626|9584156|21627799|22237024|21619884|14759368|17200106|22940862
ppi	YFR004W	YHR200W	0	0	sakatae2011|gomezta2011|leggettds2005|panasenkooo2011|krogannj2006|chandraa2010|leggettds2002|landergc2012|gavinac2002|gavinac2006|krogannj2004|seongkm2007|saekiy2009|collinssr2007	17499717|21627799|21658604|16554755|21321079|16429126|19153599|14759368|12408819|11805826|22237024|20941496|15917626|17200106
ppi	YFR004W	YIL075C	0	0	sakatae2011|gomezta2011|collinssr2007|panasenkooo2011|krogannj2006|babum2012|landergc2012|gavinac2006|saekiy2009|leggettds2005	16554755|21321079|16429126|19153599|15917626|21627799|21658604|22237024|17200106|22940862
ppi	YFR004W	YIR011C	0	0	chenl2011|tabbmm2000	10913188|21075847
ppi	YFR004W	YJL001W	0	0	panasenkooo2011|sakatae2011|leggettds2005|gomezta2011	21321079|21627799|21658604|15917626
ppi	YFR004W	YKL145W	0	0	sakatae2011|gomezta2011|leggettds2005|panasenkooo2011|krogannj2006|leggettds2002|landergc2012|gavinac2002|gavinac2006|guerreroc2008|babum2012|collinssr2007|maop2010	21627799|22237024|16554755|21321079|16429126|21658604|15917626|12408819|18757749|11805826|20876584|17200106|22940862
ppi	YFR004W	YLL039C	0	0	gomezta2011	21627799
ppi	YFR004W	YLR378C	0	0	kaliesku2005	15973433
ppi	YFR004W	YLR421C	0	0	leggettds2005|sakatae2011|panasenkooo2011|collinssr2007|landergc2012	21321079|22237024|17200106|21658604|15917626
ppi	YFR004W	YML088W	0	0	voloshino2012	22815701
ppi	YFR004W	YML092C	0	0	panasenkooo2011|sakatae2011|leggettds2005|gomezta2011	21321079|21627799|21658604|15917626
ppi	YFR004W	YMR276W	0	0	chandraa2010|kaakerm2010|guerreroc2008|gomezta2011	21627799|18757749|20170199|20061387
ppi	YFR004W	YMR314W	0	0	leggettds2005|sakatae2011|panasenkooo2011|collinssr2007|gomezta2011	21321079|21627799|17200106|21658604|15917626
ppi	YFR004W	YNL189W	0	0	chenl2011	21075847
ppi	YFR004W	YOL038W	0	0	panasenkooo2011|sakatae2011|leggettds2005|gomezta2011	21321079|21627799|21658604|15917626
ppi	YFR004W	YOR117W	0	0	sakatae2011|gomezta2011|leggettds2005|panasenkooo2011|krogannj2006|babum2012|landergc2012|wangx2010|kaliesku2005|kaakerm2010|seongkm2007|saekiy2009|collinssr2007	17499717|19446323|15973433|16554755|21321079|20170199|21658604|15917626|21139140|21627799|22237024|17200106|22940862
ppi	YFR004W	YOR157C	0	0	parks2011|sakatae2011|joshikk2011|leggettds2005|gomezta2011	21619884|21627799|21878652|21658604|15917626
ppi	YFR004W	YOR259C	0	0	collinssr2007|sakatae2011|gomezta2011|panasenkooo2011|krogannj2006|landergc2012|parks2011|leggettds2005	21878652|16554755|21321079|21658604|15917626|21627799|22237024|17200106
ppi	YFR004W	YOR261C	0	0	landergc2012|parks2011|sakatae2011|uetzp2000|gomezta2011|roelofsj2009|panasenkooo2011|krogannj2006|fuh2001|babum2012|chandraa2010|isonoe2004|tavernert2008|tarassovk2008|leggettds2005|cagneyg2001|collinssr2007	19412159|21321079|16554755|15102831|11742986|20941496|18467557|21658604|15917626|11595789|21627799|21878652|18314965|22237024|10688190|17200106|22940862
ppi	YFR004W	YOR362C	0	0	sakatae2011|gomezta2011|panasenkooo2011|wangx2010|kaakerm2010|leggettds2005|roelofsj2009	19412159|21321079|20170199|21658604|15917626|21139140|21627799
ppi	YFR004W	YPR103W	0	0	panasenkooo2011|sakatae2011|leggettds2005|gomezta2011	21321079|21627799|21658604|15917626
ppi	YFR004W	YPR108W	0	0	sakatae2011|gomezta2011|collinssr2007|panasenkooo2011|krogannj2006|babum2012|landergc2012|joshikk2011|gavinac2006|tavernert2008|saekiy2009|leggettds2005	19446323|16554755|21321079|16429126|21658604|15917626|21627799|18314965|22237024|21619884|17200106|22940862
ppi	YFR004W	YPR131C	0	0	kimuray2003	12504901
ppi	YFR005C	YLL036C	0	0	stevenssw2002	11804584
ppi	YFR008W	YMR029C	0	0	yuh2008|kempha2003	18719252|12588993
ppi	YFR008W	YMR052W	0	0	itot2001|kempha2003|uetzp2000|laif2010|yuh2008	18719252|12588993|11283351|20977626|10688190
ppi	YFR008W	YNL127W	0	0	pracheilt2012	22298706
ppi	YFR009W	YGL195W	0	0	vazquezdealdanacr1995|krogannj2006|martonmj1997|gavinac2002|gavinac2006|collinssr2007	16554755|16429126|11805826|7621831|9234705|17200106
ppi	YFR009W	YJL189W	0	0	martonmj1997	9234705
ppi	YFR010W	YGL048C	0	0	gavinac2006|krogannj2006|collinssr2007|vermar2000|gavinac2002	11029046|16554755|17200106|11805826|16429126
ppi	YFR010W	YGL141W	0	0	leggettds2002	12408819
ppi	YFR010W	YHL030W	0	0	gavinac2006|collinssr2007|leggettds2002|gavinac2002	12408819|17200106|11805826|16429126
ppi	YFR010W	YHR027C	0	0	sakatae2011|gomezta2011|krogannj2006|rosenzweigr2012|babum2012|landergc2012|gavinac2006|krogannj2004|collinssr2007	16554755|22318722|16429126|21658604|14759368|21627799|22237024|17200106|22940862
ppi	YFR010W	YHR200W	0	0	gavinac2006|krogannj2006|collinssr2007|vermar2000|gavinac2002	11029046|16554755|17200106|11805826|16429126
ppi	YFR010W	YKL145W	0	0	babum2012|parks2009|krogannj2006|vermar2000|gavinac2006|krogannj2004|collinssr2007	11029046|16554755|16429126|19412160|14759368|17200106|22940862
ppi	YFR010W	YLR096W	0	0	fasoloj2011	21460040
ppi	YFR011C	YGR235C	0	0	harnerm2011|hoppinss2011	22009199|21987634
ppi	YFR011C	YKR016W	0	0	harnerm2011|hoppinss2011|vondermalsburgk2011|zerbesrm2012	22009199|21944719|21987634|22575891
ppi	YFR011C	YNL026W	0	0	harnerm2011	22009199
ppi	YFR011C	YNL100W	0	0	harnerm2011|hoppinss2011	22009199|21987634
ppi	YFR011C	YNL113W	0	0	hoy2002|uetzp2000	10688190|11805837
ppi	YFR013W	YNR047W	0	0	breitkreutza2010	20489023
ppi	YFR014C	YGL210W	0	0	fasoloj2011	21460040
ppi	YFR014C	YGR180C	0	0	fasoloj2011	21460040
ppi	YFR014C	YGR264C	0	0	fasoloj2011	21460040
ppi	YFR014C	YHR033W	0	0	fasoloj2011	21460040
ppi	YFR014C	YHR087W	0	0	gomaralbam2012	22720784
ppi	YFR014C	YIL065C	0	0	fasoloj2011	21460040
ppi	YFR014C	YJL167W	0	0	fasoloj2011	21460040
ppi	YFR014C	YJR129C	0	0	fasoloj2011	21460040
ppi	YFR014C	YML001W	0	0	fasoloj2011	21460040
ppi	YFR014C	YML022W	0	0	fasoloj2011	21460040
ppi	YFR014C	YMR116C	0	0	fasoloj2011	21460040
ppi	YFR014C	YMR205C	0	0	fasoloj2011	21460040
ppi	YFR014C	YNL111C	0	0	fasoloj2011	21460040
ppi	YFR014C	YNR064C	0	0	fasoloj2011	21460040
ppi	YFR014C	YOR089C	0	0	fasoloj2011	21460040
ppi	YFR014C	YOR101W	0	0	fasoloj2011	21460040
ppi	YFR014C	YOR184W	0	0	fasoloj2011	21460040
ppi	YFR014C	YOR271C	0	0	fasoloj2011	21460040
ppi	YFR015C	YGL134W	0	0	breitkreutza2010	20489023
ppi	YFR015C	YGR052W	0	0	breitkreutza2010	20489023
ppi	YFR015C	YIL045W	0	0	breitkreutza2010	20489023
ppi	YFR015C	YJL095W	0	0	breitkreutza2010	20489023
ppi	YFR015C	YJL137C	0	0	itot2001|krogannj2006	16554755|11283351
ppi	YFR015C	YLR258W	0	0	itot2001|brooksma2010|krogannj2006|collinssr2007	20826334|16554755|11283351|17200106
ppi	YFR015C	YPL031C	0	0	breitkreutza2010	20489023
ppi	YFR015C	YPL204W	0	0	breitkreutza2010	20489023
ppi	YFR015C	YPL219W	0	0	breitkreutza2010	20489023
ppi	YFR016C	YLL021W	0	0	shihjl2005	16030260
ppi	YFR017C	YPR184W	0	0	itot2001|krogannj2006|walkeycj2011	21585652|16554755|11283351
ppi	YFR019W	YFR021W	0	0	georgakopoulost2001	11536337
ppi	YFR019W	YLR386W	0	0	breitkreutza2010|jinn2008|botelhorj2008	20489023|18653468|19037259
ppi	YFR021W	YFR029W	0	0	georgakopoulost2001	11536337
ppi	YFR021W	YHR103W	0	0	georgakopoulost2001	11536337
ppi	YFR021W	YJR025C	0	0	georgakopoulost2001	11536337
ppi	YFR021W	YJR140C	0	0	georgakopoulost2001	11536337
ppi	YFR021W	YLL039C	0	0	pashkovan2010	21070969
ppi	YFR021W	YLR094C	0	0	georgakopoulost2001	11536337
ppi	YFR021W	YLR386W	0	0	jinn2008|tarassovk2008	19037259|18467557
ppi	YFR021W	YML059C	0	0	georgakopoulost2001	11536337
ppi	YFR021W	YNL242W	0	0	suzukik2007|krogannj2006|kobayashit2012|gavinac2002|hoy2002|obarak2008|collinssr2007	18586673|17295840|16554755|11805826|11805837|17200106|22728243
ppi	YFR021W	YNR058W	0	0	georgakopoulost2001	11536337
ppi	YFR022W	YPL153C	0	0	aucherw2010	20733106
ppi	YFR024CA	YHR016C	0	0	krogannj2006|tarassovk2008	16554755|18467557
ppi	YFR024CA	YHR082C	0	0	fasoloj2011	21460040
ppi	YFR024CA	YJR083C	0	0	landgrafc2004|tongah2002|tonikianr2009	19841731|14737190|11743162
ppi	YFR024CA	YLR144C	0	0	landgrafc2004|tongah2002|tonikianr2009	19841731|14737190|11743162
ppi	YFR024CA	YMR127C	0	0	shiawj2005	15659401
ppi	YFR024CA	YMR192W	0	0	landgrafc2004|tongah2002|tonikianr2009	19841731|14737190|11743162
ppi	YFR024CA	YMR216C	0	0	fasoloj2011|breitkreutza2010	21460040|20489023
ppi	YFR024CA	YNL020C	0	0	breitkreutza2010	20489023
ppi	YFR024CA	YOR042W	0	0	yuh2008|tarassovk2008|krogannj2006|hoy2002|tonikianr2009|schlechtu2012	19841731|16554755|11805837|18467557|18719252|22615397
ppi	YFR024CA	YOR181W	0	0	tonikianr2009|landgrafc2004|madaniaa1999|gavinac2002|tongah2002|gavinac2006|tarassovk2008|michelota2010	19841731|10512884|11743162|16429126|18467557|11805826|14737190|21035341
ppi	YFR024CA	YPR171W	0	0	landgrafc2004|tongah2002|tonikianr2009|yuh2008	19841731|18719252|14737190|11743162
ppi	YFR027W	YJR068W	0	0	kennama2003	12665596
ppi	YFR027W	YKL113C	0	0	rudras2012	22592531
ppi	YFR027W	YLR233C	0	0	antoniaccilm2007	17245108
ppi	YFR027W	YMR078C	0	0	kennama2003	12665596
ppi	YFR027W	YNL290W	0	0	kennama2003	12665596
ppi	YFR027W	YOL094C	0	0	kennama2003	12665596
ppi	YFR027W	YOR217W	0	0	kennama2003	12665596
ppi	YFR027W	YPL008W	0	0	skibbensrv2004	15020404
ppi	YFR028C	YGL086W	0	0	bloomj2011	21127052
ppi	YFR028C	YGR040W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YGR052W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YGR097W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YGR140W	0	0	stoepelj2005	16176976
ppi	YFR028C	YGR203W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YHR061C	0	0	hoefkent2004	14734533
ppi	YFR028C	YHR076W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YIL035C	0	0	breitkreutza2010	20489023
ppi	YFR028C	YIL095W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YIL159W	0	0	bloomj2011	21127052
ppi	YFR028C	YIR026C	0	0	breitkreutza2010	20489023
ppi	YFR028C	YJL076W	0	0	wapleswg2009|yoshidas2002|huangj2006|shouw2001|breitkreutza2010|tannyjc2004|bloomj2011|visintinr1999|shouw1999|geilc2008|azzamr2004|traversoee2001|pereirag2002	10219244|15273393|17043313|11970961|21127052|20489023|18595708|18923139|12056824|11511359|10235265|11274204|15282295
ppi	YFR028C	YJL095W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YJL128C	0	0	breitkreutza2010	20489023
ppi	YFR028C	YJL187C	0	0	breitkreutza2010	20489023
ppi	YFR028C	YJR057W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YKL001C	0	0	breitkreutza2010	20489023
ppi	YFR028C	YKR010C	0	0	wapleswg2009|huangj2006|breitkreutza2010|geilc2008	18595708|18923139|20489023|17043313
ppi	YFR028C	YKR021W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YLR019W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YLR096W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YLR131C	0	0	breitkreutza2010	20489023
ppi	YFR028C	YML064C	0	0	pereirag2002	11970961
ppi	YFR028C	YMR055C	0	0	yoshidas2002|pereirag2002	12062061|11970961
ppi	YFR028C	YMR270C	0	0	wongj2007|breitkreutza2010	17634282|20489023
ppi	YFR028C	YNL001W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YNL161W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YNL271C	0	0	bloomj2011	21127052
ppi	YFR028C	YNL307C	0	0	breitkreutza2010	20489023
ppi	YFR028C	YOL078W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YOR061W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YOR093C	0	0	breitkreutza2010	20489023
ppi	YFR028C	YOR119C	0	0	breitkreutza2010	20489023
ppi	YFR028C	YOR265W	0	0	breitkreutza2010	20489023
ppi	YFR028C	YPL209C	0	0	bloomj2011|stoepelj2005	21127052|16176976
ppi	YFR028C	YPL269W	0	0	bloomj2011	21127052
ppi	YFR028C	YPR042C	0	0	breitkreutza2010	20489023
ppi	YFR029W	YIR037W	0	0	leepy2008	18756095
ppi	YFR029W	YJL156C	0	0	liuz2008	17984223
ppi	YFR029W	YOR014W	0	0	breitkreutza2010	20489023
ppi	YFR030W	YGR262C	0	0	lopreiator2004	14519092
ppi	YFR031CA	YGR103W	0	0	gavinac2006|duyc2002|gavinac2002	16429126|11805826|12110181
ppi	YFR031CA	YHR197W	0	0	ulbrichc2009	19737519
ppi	YFR031CA	YKL009W	0	0	rodriguezmateosm2009	19789271|19346338
ppi	YFR031CA	YLL039C	0	0	mayort2005|zivi2011|panasenkooo2012|staritalm2011	22243599|21427232|22106047|15699485
ppi	YFR031CA	YLR340W	0	0	gavinac2006|collinssr2007|rodriguezmateosm2009	19346338|16429126|17200106
ppi	YFR031C	YGR246C	0	0	haeuslerra2008	18708579
ppi	YFR031C	YIL144W	0	0	zhengl1999	10409732
