Protein1,Protein2,Interaction,Directed
YGR248W,YGR256W,metabolic_pathway,1
YGR248W,YHR183W,metabolic_pathway,1
YGR248W,YNL241C,metabolic_pathway,0
YGR254W,YKL152C,metabolic_pathway,0
YGR256W,YDR487C,metabolic_pathway,1
YGR256W,YJL121C,metabolic_pathway,1
YGR256W,YOR095C,metabolic_pathway,1
YGR267C,YDL100C,metabolic_pathway,0
YGR267C,YDR481C,metabolic_pathway,0
YGR282C,YDL245C,metabolic_pathway,1
YGR282C,YDL247W,metabolic_pathway,1
YGR282C,YDR342C,metabolic_pathway,1
YGR282C,YDR343C,metabolic_pathway,1
YGR282C,YDR345C,metabolic_pathway,1
YGR282C,YDR536W,metabolic_pathway,1
YGR282C,YEL069C,metabolic_pathway,1
YGR282C,YFL011W,metabolic_pathway,1
YGR282C,YHR092C,metabolic_pathway,1
YGR282C,YHR094C,metabolic_pathway,1
YGR282C,YHR096C,metabolic_pathway,1
YGR282C,YJL214W,metabolic_pathway,1
YGR282C,YJL219W,metabolic_pathway,1
YGR282C,YJR158W,metabolic_pathway,1
YGR282C,YJR160C,metabolic_pathway,1
YGR282C,YLR081W,metabolic_pathway,1
YGR282C,YMR011W,metabolic_pathway,1
YGR282C,YNR072W,metabolic_pathway,1
YGR282C,YOL156W,metabolic_pathway,1
YGR286C,YDL141W,metabolic_pathway,0
YGR286C,YNR057C,metabolic_pathway,0
YGR289C,CX101,metabolic_pathway,0
YGR289C,CX59,metabolic_pathway,0
YGR289C,YBR299W,metabolic_pathway,1
YGR289C,YGR287C,metabolic_pathway,1
YGR289C,YGR292W,metabolic_pathway,1
YGR289C,YIL172C,metabolic_pathway,1
YGR289C,YJL216C,metabolic_pathway,1
YGR289C,YJL221C,metabolic_pathway,1
YHL032C,YDR368W,metabolic_pathway,0
YHL032C,YDR536W,metabolic_pathway,0
YHL032C,YIL053W,metabolic_pathway,0
YHR025W,YCR053W,metabolic_pathway,0
YHR046C,YJL153C,metabolic_pathway,0
YHR046C,YPR113W,metabolic_pathway,0
YHR063C,YIL145C,metabolic_pathway,0
YHR074W,YDL042C,metabolic_pathway,0
YHR092C,YFR053C,metabolic_pathway,1
YHR092C,YGL253W,metabolic_pathway,1
YHR094C,YFR053C,metabolic_pathway,1
YHR094C,YGL253W,metabolic_pathway,1
YHR096C,YFR053C,metabolic_pathway,1
YHR096C,YGL253W,metabolic_pathway,1
YHR104W,CX28,metabolic_pathway,0
YHR104W,CX84,metabolic_pathway,0
YHR104W,YHL032C,metabolic_pathway,0
YHR104W,YKL217W,metabolic_pathway,0
YHR104W,YLR070C,metabolic_pathway,0
YHR137W,YDR380W,metabolic_pathway,1
YHR137W,YGR087C,metabolic_pathway,1
YHR137W,YLR044C,metabolic_pathway,1
YHR137W,YLR134W,metabolic_pathway,1
YHR144C,YBR252W,metabolic_pathway,0
YHR144C,YGR209C,metabolic_pathway,0
YHR144C,YKL067W,metabolic_pathway,0
YHR163W,YGR256W,metabolic_pathway,1
YHR163W,YHR183W,metabolic_pathway,1
YHR163W,YNL241C,metabolic_pathway,0
YHR174W,YKL152C,metabolic_pathway,0
YHR183W,YDR487C,metabolic_pathway,1
YHR183W,YJL121C,metabolic_pathway,1
YHR183W,YOR095C,metabolic_pathway,1
YHR208W,YBR069C,metabolic_pathway,0
YHR208W,YBR176W,metabolic_pathway,0
YHR208W,YGR094W,metabolic_pathway,0
YHR208W,YKR039W,metabolic_pathway,0
YHR208W,YNL104C,metabolic_pathway,0
YHR216W,YJR133W,metabolic_pathway,0
YHR216W,YLR209C,metabolic_pathway,0
YIL002C,YDR208W,metabolic_pathway,0
YIL002C,YJL100W,metabolic_pathway,0
YIL002C,YNL106C,metabolic_pathway,0
YIL002C,YOR109W,metabolic_pathway,0
YIL009W,CX20,metabolic_pathway,1
YIL009W,CYC1,metabolic_pathway,0
YIL009W,CYC86,metabolic_pathway,0
YIL009W,YGL055W,metabolic_pathway,0
YIL013C,CX66,metabolic_pathway,0
YIL013C,YLR020C,metabolic_pathway,0
YIL020C,YBR248C,metabolic_pathway,0
YIL066C,YKL067W,metabolic_pathway,0
YIL083C,CX78,metabolic_pathway,1
YIL083C,CX79,metabolic_pathway,1
YIL083C,CX80,metabolic_pathway,1
YIL083C,YKL088W,metabolic_pathway,1
YIL094C,CX86,metabolic_pathway,1
YIL094C,YDR234W,metabolic_pathway,0
YIL094C,YOR222W,metabolic_pathway,1
YIL094C,YPL134C,metabolic_pathway,1
YIL099W,CX1,metabolic_pathway,0
YIL099W,CX6,metabolic_pathway,0
YIL099W,CX7,metabolic_pathway,0
YIL099W,CX8,metabolic_pathway,0
YIL134W,YEL047C,metabolic_pathway,0
YIL134W,YIL155C,metabolic_pathway,0
YIL134W,YLR142W,metabolic_pathway,0
YIL155C,YCL004W,metabolic_pathway,0
YIL155C,YLR142W,metabolic_pathway,0
YIL155C,YPL206C,metabolic_pathway,0
YIL160C,YGL205W,metabolic_pathway,0
YIL160C,YJR019C,metabolic_pathway,0
YIL162W,YDL245C,metabolic_pathway,1
YIL162W,YDL247W,metabolic_pathway,1
YIL162W,YDR342C,metabolic_pathway,1
YIL162W,YDR343C,metabolic_pathway,1
YIL162W,YDR345C,metabolic_pathway,1
YIL162W,YDR536W,metabolic_pathway,1
YIL162W,YEL069C,metabolic_pathway,1
YIL162W,YFL011W,metabolic_pathway,1
YIL162W,YHR092C,metabolic_pathway,1
YIL162W,YHR094C,metabolic_pathway,1
YIL162W,YHR096C,metabolic_pathway,1
YIL162W,YJL214W,metabolic_pathway,1
YIL162W,YJL219W,metabolic_pathway,1
YIL162W,YJR158W,metabolic_pathway,1
YIL162W,YJR160C,metabolic_pathway,1
YIL162W,YLR081W,metabolic_pathway,1
YIL162W,YMR011W,metabolic_pathway,1
YIL162W,YNR072W,metabolic_pathway,1
YIL162W,YOL156W,metabolic_pathway,1
YIR027C,YIR029W,metabolic_pathway,0
YIR028W,YIR027C,metabolic_pathway,1
YIR029W,YBR208C,metabolic_pathway,0
YIR029W,YIR032C,metabolic_pathway,1
YIR034C,YNR050C,metabolic_pathway,0
YIR037W,CX2,metabolic_pathway,0
YIR037W,CX3,metabolic_pathway,0
YIR037W,CX95,metabolic_pathway,0
YIR037W,CX96,metabolic_pathway,0
YJL005W,YGL248W,metabolic_pathway,0
YJL005W,YOR360C,metabolic_pathway,0
YJL026W,YKL067W,metabolic_pathway,0
YJL060W,YDR428C,metabolic_pathway,0
YJL071W,YER069W,metabolic_pathway,0
YJL088W,CYC69,metabolic_pathway,0
YJL088W,YJL130C,metabolic_pathway,0
YJL091C,CX42,metabolic_pathway,1
YJL091C,CX99,metabolic_pathway,0
YJL091C,CYC46,metabolic_pathway,1
YJL100W,YDR208W,metabolic_pathway,0
YJL100W,YPR113W,metabolic_pathway,0
YJL101C,YOL049W,metabolic_pathway,0
YJL121C,YBR117C,metabolic_pathway,0
YJL121C,YPL214C,metabolic_pathway,1
YJL121C,YPR074C,metabolic_pathway,0
YJL130C,CYC69,metabolic_pathway,0
YJL134W,YLR260W,metabolic_pathway,0
YJL134W,YOR171C,metabolic_pathway,0
YJL155C,YIL107C,metabolic_pathway,0
YJL155C,YOL136C,metabolic_pathway,0
YJL167W,YHR190W,metabolic_pathway,0
YJL167W,YPL117C,metabolic_pathway,0
YJL196C,CYC1,metabolic_pathway,0
YJL196C,YER015W,metabolic_pathway,1
YJL196C,YIL009W,metabolic_pathway,1
YJL196C,YMR246W,metabolic_pathway,1
YJL196C,YOR317W,metabolic_pathway,1
YJL200C,CYC201,metabolic_pathway,1
YJL200C,YBR291C,metabolic_pathway,0
YJL214W,YFR053C,metabolic_pathway,1
YJL214W,YGL253W,metabolic_pathway,1
YJL219W,YBR020W,metabolic_pathway,1
YJL219W,YFR053C,metabolic_pathway,1
YJL219W,YGL253W,metabolic_pathway,1
YJR001W,YKL146W,metabolic_pathway,0
YJR001W,YNL101W,metabolic_pathway,0
YJR016C,YLR355C,metabolic_pathway,0
YJR016C,YNL104C,metabolic_pathway,0
YJR019C,CX70,metabolic_pathway,0
YJR019C,CYC86,metabolic_pathway,0
YJR025C,YFR047C,metabolic_pathway,1
YJR025C,YLR231C,metabolic_pathway,0
YJR057W,YKL067W,metabolic_pathway,0
YJR057W,YLR209C,metabolic_pathway,0
YJR073C,YPR140W,metabolic_pathway,0
YJR078W,YDR428C,metabolic_pathway,0
YJR095W,CX60,metabolic_pathway,0
YJR095W,CYC309,metabolic_pathway,0
YJR130C,YGL184C,metabolic_pathway,0
YJR139C,YHR025W,metabolic_pathway,0
YJR139C,YNL277W,metabolic_pathway,0
YJR148W,YBR069C,metabolic_pathway,0
YJR148W,YDL080C,metabolic_pathway,1
YJR148W,YDR380W,metabolic_pathway,1
YJR148W,YGR087C,metabolic_pathway,1
YJR148W,YKR039W,metabolic_pathway,0
YJR148W,YLR044C,metabolic_pathway,1
YJR148W,YLR134W,metabolic_pathway,1
YJR148W,YNL104C,metabolic_pathway,0
YJR148W,YOR108W,metabolic_pathway,0
YJR152W,YIR029W,metabolic_pathway,1
YJR158W,YFR053C,metabolic_pathway,1
YJR158W,YGL253W,metabolic_pathway,1
YJR160C,YBR299W,metabolic_pathway,1
YJR160C,YGR287C,metabolic_pathway,1
YJR160C,YGR292W,metabolic_pathway,1
YJR160C,YIL172C,metabolic_pathway,1
YJR160C,YJL216C,metabolic_pathway,1
YJR160C,YJL221C,metabolic_pathway,1
YKL001C,CX45,metabolic_pathway,0
YKL001C,CX46,metabolic_pathway,0
YKL001C,YJR010W,metabolic_pathway,0
YKL024C,YKL067W,metabolic_pathway,0
YKL026C,CX2,metabolic_pathway,0
YKL026C,CX3,metabolic_pathway,0
YKL026C,CX95,metabolic_pathway,0
YKL026C,CX96,metabolic_pathway,0
YKL060C,CYC120,metabolic_pathway,0
YKL060C,YBR117C,metabolic_pathway,0
YKL060C,YDR368W,metabolic_pathway,0
YKL060C,YHR104W,metabolic_pathway,0
YKL060C,YLR354C,metabolic_pathway,0
YKL060C,YPR074C,metabolic_pathway,0
YKL067W,CX22,metabolic_pathway,0
YKL067W,CX73,metabolic_pathway,0
YKL067W,CX75,metabolic_pathway,0
YKL067W,CX77,metabolic_pathway,0
YKL085W,YNR001C,metabolic_pathway,0
YKL088W,YDR196C,metabolic_pathway,1
YKL088W,YGR277C,metabolic_pathway,1
YKL088W,YPL148C,metabolic_pathway,1
YKL104C,YEL058W,metabolic_pathway,0
YKL104C,YFL017C,metabolic_pathway,0
YKL106W,YHR037W,metabolic_pathway,0
YKL106W,YNR001C,metabolic_pathway,0
YKL106W,YPL097W,metabolic_pathway,0
YKL106W,YPR001W,metabolic_pathway,0
YKL106W,YPR021C,metabolic_pathway,0
YKL127W,YKL035W,metabolic_pathway,0
YKL146W,YBR293W,metabolic_pathway,0
YKL152C,YCR012W,metabolic_pathway,0
YKL152C,YGR192C,metabolic_pathway,0
YKL152C,YJL052W,metabolic_pathway,0
YKL152C,YJR009C,metabolic_pathway,0
YKL165C,CX99,metabolic_pathway,0
YKL174C,YBR132C,metabolic_pathway,1
YKL174C,YHL016C,metabolic_pathway,1
YKL174C,YKR039W,metabolic_pathway,1
YKL174C,YPL274W,metabolic_pathway,1
YKL184W,YKL174C,metabolic_pathway,1
YKL184W,YLL028W,metabolic_pathway,1
YKL184W,YOR273C,metabolic_pathway,1
YKL184W,YPR069C,metabolic_pathway,1
YKL211C,YGL026C,metabolic_pathway,1
YKL217W,CX17,metabolic_pathway,0
YKL217W,CX28,metabolic_pathway,0
YKL217W,CX49,metabolic_pathway,0
YKL217W,CX50,metabolic_pathway,0
YKL217W,CX51,metabolic_pathway,0
YKL217W,CX52,metabolic_pathway,0
YKL217W,CX53,metabolic_pathway,0
YKL217W,CX84,metabolic_pathway,0
YKR009C,YGL205W,metabolic_pathway,0
YKR009C,YIL160C,metabolic_pathway,0
YKR039W,YGR094W,metabolic_pathway,0
YKR067W,YDL052C,metabolic_pathway,0
YKR067W,YPL206C,metabolic_pathway,0
YKR069W,YBR213W,metabolic_pathway,0
YKR080W,YLR058C,metabolic_pathway,0
YLL028W,YGR138C,metabolic_pathway,0
YLL028W,YKL174C,metabolic_pathway,0
YLL028W,YOR273C,metabolic_pathway,0
YLL028W,YPR156C,metabolic_pathway,0
YLL043W,YDR368W,metabolic_pathway,0
YLL043W,YDR536W,metabolic_pathway,0
YLL043W,YER062C,metabolic_pathway,0
YLL043W,YGL084C,metabolic_pathway,0
YLL043W,YHR104W,metabolic_pathway,0
YLL043W,YIL053W,metabolic_pathway,0
YLL043W,YPL189W,metabolic_pathway,0
YLL057C,CYC38,metabolic_pathway,1
YLL057C,YPL092W,metabolic_pathway,1
YLR011W,YBR192W,metabolic_pathway,0
YLR017W,CX32,metabolic_pathway,0
YLR017W,YLR146C,metabolic_pathway,0
YLR017W,YPR069C,metabolic_pathway,0
YLR027C,YCR005C,metabolic_pathway,0
YLR028C,YBR248C,metabolic_pathway,0
YLR028C,YMR120C,metabolic_pathway,0
YLR044C,YBR145W,metabolic_pathway,1
YLR044C,YCR105W,metabolic_pathway,1
YLR044C,YDL168W,metabolic_pathway,1
YLR044C,YDR368W,metabolic_pathway,1
YLR044C,YER073W,metabolic_pathway,1
YLR044C,YGL256W,metabolic_pathway,1
YLR044C,YMR083W,metabolic_pathway,1
YLR044C,YMR318C,metabolic_pathway,1
YLR044C,YOL086C,metabolic_pathway,1
YLR044C,YOR374W,metabolic_pathway,1
YLR044C,YPL061W,metabolic_pathway,1
YLR056W,YIL013C,metabolic_pathway,0
YLR056W,YMR015C,metabolic_pathway,0
YLR081W,YBR020W,metabolic_pathway,1
YLR092W,YCL050C,metabolic_pathway,1
YLR092W,YJR010W,metabolic_pathway,1
YLR133W,YGR007W,metabolic_pathway,0
YLR133W,YGR202C,metabolic_pathway,0
YLR133W,YKR031C,metabolic_pathway,0
YLR133W,YPL110C,metabolic_pathway,0
YLR134W,YBR145W,metabolic_pathway,1
YLR134W,YCR105W,metabolic_pathway,1
YLR134W,YDL168W,metabolic_pathway,1
YLR134W,YDR368W,metabolic_pathway,1
YLR134W,YER073W,metabolic_pathway,1
YLR134W,YGL256W,metabolic_pathway,1
YLR134W,YMR083W,metabolic_pathway,1
YLR134W,YMR318C,metabolic_pathway,1
YLR134W,YOL086C,metabolic_pathway,1
YLR134W,YOR374W,metabolic_pathway,1
YLR134W,YPL061W,metabolic_pathway,1
YLR142W,YHR037W,metabolic_pathway,0
YLR146C,YGR138C,metabolic_pathway,0
YLR146C,YLL028W,metabolic_pathway,0
YLR146C,YOR273C,metabolic_pathway,0
YLR146C,YPR156C,metabolic_pathway,0
YLR153C,YDL131W,metabolic_pathway,0
YLR153C,YDL182W,metabolic_pathway,0
YLR153C,YHR074W,metabolic_pathway,0
YLR155C,YDR384C,metabolic_pathway,1
YLR155C,YFL055W,metabolic_pathway,1
YLR155C,YGR121C,metabolic_pathway,1
YLR155C,YKR039W,metabolic_pathway,1
YLR155C,YNL142W,metabolic_pathway,1
YLR155C,YPL265W,metabolic_pathway,1
YLR155C,YPR138C,metabolic_pathway,1
YLR157C,YDR384C,metabolic_pathway,1
YLR157C,YFL055W,metabolic_pathway,1
YLR157C,YGR121C,metabolic_pathway,1
YLR157C,YKR039W,metabolic_pathway,1
YLR157C,YNL142W,metabolic_pathway,1
YLR157C,YPL265W,metabolic_pathway,1
YLR157C,YPR138C,metabolic_pathway,1
YLR158C,YDR384C,metabolic_pathway,1
YLR158C,YFL055W,metabolic_pathway,1
YLR158C,YGR121C,metabolic_pathway,1
YLR158C,YKR039W,metabolic_pathway,1
YLR158C,YNL142W,metabolic_pathway,1
YLR158C,YPL265W,metabolic_pathway,1
YLR158C,YPR138C,metabolic_pathway,1
YLR160C,YDR384C,metabolic_pathway,1
YLR160C,YFL055W,metabolic_pathway,1
YLR160C,YGR121C,metabolic_pathway,1
YLR160C,YKR039W,metabolic_pathway,1
YLR160C,YNL142W,metabolic_pathway,1
YLR160C,YPL265W,metabolic_pathway,1
YLR160C,YPR138C,metabolic_pathway,1
YLR209C,YDR399W,metabolic_pathway,1
YLR209C,YIL006W,metabolic_pathway,0
YLR209C,YJR133W,metabolic_pathway,0
YLR231C,YDR354W,metabolic_pathway,0
YLR231C,YDR428C,metabolic_pathway,0
YLR237W,YOL055C,metabolic_pathway,1
YLR237W,YOR143C,metabolic_pathway,1
YLR237W,YPL214C,metabolic_pathway,1
YLR237W,YPL258C,metabolic_pathway,1
YLR237W,YPR121W,metabolic_pathway,1
YLR245C,YGL224C,metabolic_pathway,0
YLR245C,YLR209C,metabolic_pathway,0
YLR260W,YKR053C,metabolic_pathway,0
YLR285W,CX88,metabolic_pathway,0
YLR300W,YDL245C,metabolic_pathway,1
YLR300W,YDL247W,metabolic_pathway,1
YLR300W,YDR342C,metabolic_pathway,1
YLR300W,YDR343C,metabolic_pathway,1
YLR300W,YDR345C,metabolic_pathway,1
YLR300W,YDR536W,metabolic_pathway,1
YLR300W,YEL069C,metabolic_pathway,1
YLR300W,YFL011W,metabolic_pathway,1
YLR300W,YHR092C,metabolic_pathway,1
YLR300W,YHR094C,metabolic_pathway,1
YLR300W,YHR096C,metabolic_pathway,1
YLR300W,YJL214W,metabolic_pathway,1
YLR300W,YJL219W,metabolic_pathway,1
YLR300W,YJR158W,metabolic_pathway,1
YLR300W,YJR160C,metabolic_pathway,1
YLR300W,YLR081W,metabolic_pathway,1
YLR300W,YMR011W,metabolic_pathway,1
YLR300W,YNR072W,metabolic_pathway,1
YLR300W,YOL156W,metabolic_pathway,1
YLR303W,CYC38,metabolic_pathway,0
YLR304C,CYC201,metabolic_pathway,1
YLR304C,YBR291C,metabolic_pathway,0
YLR304C,YER175C,metabolic_pathway,0
YLR304C,YJL200C,metabolic_pathway,0
YLR307W,YBR023C,metabolic_pathway,0
YLR307W,YBR038W,metabolic_pathway,0
YLR307W,YNL192W,metabolic_pathway,0
YLR308W,YBR023C,metabolic_pathway,0
YLR308W,YBR038W,metabolic_pathway,0
YLR308W,YNL192W,metabolic_pathway,0
YLR328W,YDL042C,metabolic_pathway,0
YLR328W,YHR074W,metabolic_pathway,0
YLR328W,YOR209C,metabolic_pathway,0
YLR348C,YKL029C,metabolic_pathway,1
YLR348C,YKL085W,metabolic_pathway,0
YLR354C,YBR117C,metabolic_pathway,0
YLR354C,YPR074C,metabolic_pathway,0
YLR359W,YLR028C,metabolic_pathway,0
YLR359W,YMR120C,metabolic_pathway,0
YLR377C,CYC120,metabolic_pathway,0
YLR432W,YJR133W,metabolic_pathway,0
YLR432W,YLR209C,metabolic_pathway,0
YLR438W,YER023W,metabolic_pathway,0
YLR438W,YOR323C,metabolic_pathway,0
YML004C,YDR272W,metabolic_pathway,0
YML004C,YHR104W,metabolic_pathway,0
YML004C,YOL151W,metabolic_pathway,0
YML042W,YAR035W,metabolic_pathway,0
YML042W,YER024W,metabolic_pathway,0
YML042W,YOR100C,metabolic_pathway,0
YML056C,YJR133W,metabolic_pathway,0
YML056C,YLR209C,metabolic_pathway,0
YML086C,YBR149W,metabolic_pathway,0
YML086C,YMR041C,metabolic_pathway,0
YML126C,YLR450W,metabolic_pathway,0
YML126C,YML075C,metabolic_pathway,0
YMR008C,YKR031C,metabolic_pathway,0
YMR011W,YFR053C,metabolic_pathway,1
YMR011W,YGL253W,metabolic_pathway,1
YMR020W,YGR138C,metabolic_pathway,0
YMR020W,YLL028W,metabolic_pathway,0
YMR020W,YLR146C,metabolic_pathway,0
YMR020W,YOR273C,metabolic_pathway,0
YMR020W,YPR156C,metabolic_pathway,0
YMR062C,YOL140W,metabolic_pathway,0
YMR062C,YOR130C,metabolic_pathway,0
YMR083W,YER073W,metabolic_pathway,0
YMR083W,YGR177C,metabolic_pathway,0
YMR083W,YOR374W,metabolic_pathway,0
YMR083W,YOR377W,metabolic_pathway,0
YMR105C,YKL035W,metabolic_pathway,0
YMR120C,YBR248C,metabolic_pathway,0
YMR169C,YIL145C,metabolic_pathway,0
YMR169C,YMR020W,metabolic_pathway,0
YMR170C,YIL145C,metabolic_pathway,0
YMR170C,YMR020W,metabolic_pathway,0
YMR202W,YLR056W,metabolic_pathway,0
YMR207C,CX21,metabolic_pathway,0
YMR208W,YMR220W,metabolic_pathway,0
YMR217W,YHR216W,metabolic_pathway,0
YMR217W,YJR133W,metabolic_pathway,0
YMR217W,YLR432W,metabolic_pathway,0
YMR217W,YML056C,metabolic_pathway,0
YMR220W,YNR043W,metabolic_pathway,1
YMR226C,YHR104W,metabolic_pathway,1
YMR226C,YML004C,metabolic_pathway,1
YMR226C,YOL151W,metabolic_pathway,1
YMR246W,CX20,metabolic_pathway,1
YMR246W,CYC1,metabolic_pathway,0
YMR246W,CYC86,metabolic_pathway,0
YMR246W,YGL055W,metabolic_pathway,0
YMR272C,CX47,metabolic_pathway,0
YMR278W,YKL035W,metabolic_pathway,0
YMR281W,YJL091C,metabolic_pathway,0
YMR289W,YNL256W,metabolic_pathway,0
YMR300C,YGL234W,metabolic_pathway,0
YMR318C,YDL168W,metabolic_pathway,0
YMR318C,YGR177C,metabolic_pathway,0
YMR318C,YOR377W,metabolic_pathway,0
YMR319C,YBR213W,metabolic_pathway,1
YMR319C,YOR176W,metabolic_pathway,1
YNL009W,YLR027C,metabolic_pathway,1
YNL101W,YBR293W,metabolic_pathway,0
YNL106C,YDR208W,metabolic_pathway,0
YNL106C,YJL100W,metabolic_pathway,0
YNL106C,YJR110W,metabolic_pathway,0
YNL106C,YLR305C,metabolic_pathway,0
YNL106C,YOR109W,metabolic_pathway,0
YNL130C,YDR302W,metabolic_pathway,0
YNL130C,YLL031C,metabolic_pathway,0
YNL130C,YML059C,metabolic_pathway,0
YNL141W,YDR399W,metabolic_pathway,1
YNL141W,YIL006W,metabolic_pathway,0
YNL141W,YLR209C,metabolic_pathway,0
YNL141W,YOR155C,metabolic_pathway,0
YNL141W,YOR360C,metabolic_pathway,0
YNL169C,YJR073C,metabolic_pathway,1
YNL192W,YDL103C,metabolic_pathway,0
YNL220W,YLR359W,metabolic_pathway,0
YNL256W,YDL100C,metabolic_pathway,0
YNL256W,YDR481C,metabolic_pathway,0
YNL277W,YHR025W,metabolic_pathway,0
YNL316C,YDR380W,metabolic_pathway,1
YNL316C,YGR087C,metabolic_pathway,1
YNL316C,YHR137W,metabolic_pathway,1
YNL316C,YLR044C,metabolic_pathway,1
YNL316C,YLR134W,metabolic_pathway,1
YNL318C,YBR020W,metabolic_pathway,1
YNR001C,YKL120W,metabolic_pathway,0
YNR019W,YGL012W,metabolic_pathway,0
YNR033W,YGL148W,metabolic_pathway,0
YNR033W,YMR289W,metabolic_pathway,0
YNR041C,CYC59,metabolic_pathway,0
YNR050C,CX86,metabolic_pathway,0
YNR058W,YNR056C,metabolic_pathway,0
YNR058W,YNR057C,metabolic_pathway,0
YNR067C,YDL245C,metabolic_pathway,1
YNR067C,YDL247W,metabolic_pathway,1
YNR067C,YDR342C,metabolic_pathway,1
YNR067C,YDR343C,metabolic_pathway,1
YNR067C,YDR345C,metabolic_pathway,1
YNR067C,YDR536W,metabolic_pathway,1
YNR067C,YEL069C,metabolic_pathway,1
YNR067C,YFL011W,metabolic_pathway,1
YNR067C,YHR092C,metabolic_pathway,1
YNR067C,YHR094C,metabolic_pathway,1
YNR067C,YHR096C,metabolic_pathway,1
YNR067C,YJL214W,metabolic_pathway,1
YNR067C,YJL219W,metabolic_pathway,1
YNR067C,YJR158W,metabolic_pathway,1
YNR067C,YJR160C,metabolic_pathway,1
YNR067C,YLR081W,metabolic_pathway,1
YNR067C,YMR011W,metabolic_pathway,1
YNR067C,YNR072W,metabolic_pathway,1
YNR067C,YOL156W,metabolic_pathway,1
YNR072W,YFR053C,metabolic_pathway,1
YNR072W,YGL253W,metabolic_pathway,1
YOL052C,YLR146C,metabolic_pathway,1
YOL052C,YPR069C,metabolic_pathway,1
YOL055C,YOR143C,metabolic_pathway,0
YOL055C,YPL214C,metabolic_pathway,0
YOL055C,YPL258C,metabolic_pathway,0
YOL055C,YPR121W,metabolic_pathway,0
YOL058W,YHR018C,metabolic_pathway,0
YOL058W,YJL088W,metabolic_pathway,0
YOL059W,YIL155C,metabolic_pathway,0
YOL064C,CX45,metabolic_pathway,0
YOL064C,CX46,metabolic_pathway,0
YOL065C,YKL212W,metabolic_pathway,0
YOL066C,YBR153W,metabolic_pathway,0
YOL066C,YOL143C,metabolic_pathway,0
YOL068C,YGR010W,metabolic_pathway,0
YOL068C,YHR074W,metabolic_pathway,0
YOL068C,YLR328W,metabolic_pathway,0
YOL086C,YCR105W,metabolic_pathway,0
YOL086C,YDR368W,metabolic_pathway,0
YOL086C,YGR177C,metabolic_pathway,0
YOL086C,YMR318C,metabolic_pathway,0
YOL086C,YOR377W,metabolic_pathway,0
YOL103W,YDR287W,metabolic_pathway,1
YOL103W,YHR046C,metabolic_pathway,1
YOL103W,YPR113W,metabolic_pathway,1
YOL143C,YBR256C,metabolic_pathway,0
YOL151W,CX28,metabolic_pathway,0
YOL151W,CX84,metabolic_pathway,0
YOL151W,YKL217W,metabolic_pathway,0
YOL156W,YBR020W,metabolic_pathway,1
YOL156W,YFR053C,metabolic_pathway,1
YOL156W,YGL253W,metabolic_pathway,1
YOR011W,CX66,metabolic_pathway,0
YOR011W,YLR020C,metabolic_pathway,0
YOR011W,YLR056W,metabolic_pathway,0
YOR025W,YGR010W,metabolic_pathway,0
YOR025W,YHR074W,metabolic_pathway,0
YOR025W,YLR328W,metabolic_pathway,0
YOR040W,CX49,metabolic_pathway,0
YOR040W,CX52,metabolic_pathway,0
YOR040W,YPL059W,metabolic_pathway,0
YOR071C,YOL055C,metabolic_pathway,1
YOR071C,YOR143C,metabolic_pathway,1
YOR071C,YPL214C,metabolic_pathway,1
YOR071C,YPL258C,metabolic_pathway,1
YOR071C,YPR121W,metabolic_pathway,1
YOR074C,YJR057W,metabolic_pathway,0
YOR074C,YLR058C,metabolic_pathway,0
YOR074C,YLR209C,metabolic_pathway,0
YOR074C,YMR113W,metabolic_pathway,0
YOR074C,YOR236W,metabolic_pathway,0
YOR100C,YAR035W,metabolic_pathway,0
YOR100C,YER024W,metabolic_pathway,0
YOR109W,YDR208W,metabolic_pathway,0
YOR109W,YJL100W,metabolic_pathway,0
YOR109W,YJR110W,metabolic_pathway,0
YOR109W,YLR305C,metabolic_pathway,0
YOR128C,YAR015W,metabolic_pathway,1
YOR143C,YGR096W,metabolic_pathway,0
YOR155C,YLR209C,metabolic_pathway,0
YOR163W,YDR017C,metabolic_pathway,0
YOR163W,YDR315C,metabolic_pathway,0
YOR163W,YLR410W,metabolic_pathway,0
YOR171C,YKR053C,metabolic_pathway,0
YOR171C,YLR260W,metabolic_pathway,0
YOR175C,YBL011W,metabolic_pathway,0
YOR175C,YBR029C,metabolic_pathway,0
YOR175C,YDR284C,metabolic_pathway,0
YOR175C,YDR503C,metabolic_pathway,0
YOR175C,YKR031C,metabolic_pathway,0
YOR175C,YKR067W,metabolic_pathway,0
YOR184W,YER081W,metabolic_pathway,0
YOR184W,YGR208W,metabolic_pathway,0
YOR184W,YIL074C,metabolic_pathway,0
YOR190W,YDL245C,metabolic_pathway,1
YOR190W,YDL247W,metabolic_pathway,1
YOR190W,YDR342C,metabolic_pathway,1
YOR190W,YDR343C,metabolic_pathway,1
YOR190W,YDR345C,metabolic_pathway,1
YOR190W,YDR536W,metabolic_pathway,1
YOR190W,YEL069C,metabolic_pathway,1
YOR190W,YFL011W,metabolic_pathway,1
YOR190W,YHR092C,metabolic_pathway,1
YOR190W,YHR094C,metabolic_pathway,1
YOR190W,YHR096C,metabolic_pathway,1
YOR190W,YJL214W,metabolic_pathway,1
YOR190W,YJL219W,metabolic_pathway,1
YOR190W,YJR158W,metabolic_pathway,1
